no_sentence_human,no_sentence_machine,num_words_human,num_words_machine,character0_human,character1_human,character2_3_human,character4_human,character5_human,character0_machine,character1_machine,character2_3_machine,character4_machine,character5_machine,std_dev_human,std_dev_machine,sent_len_diff_human,sent_len_diff_machine,count_short_sentences_in_paragraphs_human,count_short_sentences_in_paragraphs_machine,count_long_sentences_in_paragraphs_human,count_long_sentences_in_paragraphs_machine,check_word0_human,check_word1_human,check_word2_3_human,check_word3_human,check_word4_human,check_word5_human,check_word0_machine,check_word1_machine,check_word2_3_machine,check_word3_machine,check_word4_machine,check_word5_machine,check_num_human,check_num_machine,check_capitals_human,check_capitals_machine,check_et_human,check_et_machine
0.024355300859598854,0.16363636363636364,0.020385185185185187,0.11678832116788321,1,1,0,0,1,1,1,0,0,1,0.010746706091930451,0.009453767814391134,0.01874569262577533,0.00644468313641246,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.05730659025787966,0.16363636363636364,0.037392592592592595,0.0905109489051095,1,1,1,0,1,1,1,0,0,1,0.0028409488162346613,0.0066319869541869424,0.004135079255685734,0.010741138560687433,5,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0.03581661891117478,0.18181818181818182,0.030755555555555557,0.11970802919708029,1,1,1,1,1,0,1,0,0,1,0.00622259124784122,0.006883855734961312,0.00799448656099242,0.00966702470461869,1,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.025787965616045846,0.14545454545454545,0.02317037037037037,0.14452554744525548,1,1,1,0,1,0,1,0,0,1,0.008117637998902662,0.013279828964723387,0.010613370089593384,0.01288936627282492,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0.16189111747851004,0.14545454545454545,0.1418074074074074,0.14744525547445256,1,1,1,0,1,0,1,1,0,1,0.004391455467267464,0.013605727618880754,0.00771881461061337,0.02040816326530612,11,0,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.01862464183381089,0.14545454545454545,0.01576296296296296,0.1386861313868613,1,1,1,0,1,0,1,0,0,1,0.006869997183550312,0.00728605307913167,0.00771881461061337,0.010741138560687433,0,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.04871060171919771,0.10909090909090909,0.04041481481481481,0.12408759124087591,1,1,1,0,1,0,1,0,0,0,0.004608199778496008,0.009785361014218332,0.008407994486560993,0.010741138560687433,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.050143266475644696,0.12727272727272726,0.036444444444444446,0.1343065693430657,1,1,1,0,1,0,1,0,0,1,0.003025803726209582,0.012632654200172202,0.00399724328049621,0.01933404940923738,2,0,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.044412607449856735,0.18181818181818182,0.035022222222222225,0.18394160583941604,1,1,1,0,1,1,1,0,0,1,0.007751303544856216,0.018350928385486777,0.014472777394900068,0.02577873254564984,3,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.04727793696275072,0.2545454545454545,0.037985185185185184,0.310948905109489,1,1,0,0,1,0,1,0,0,0,0.003419820592752759,0.007260810313017614,0.003170227429359063,0.00966702470461869,3,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
0.014326647564469915,0.12727272727272726,0.006459259259259259,0.08175182481751825,1,1,1,0,1,1,1,0,0,0,0.0029883825497332684,0.004860651856975856,0.004135079255685734,0.007518796992481203,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.04871060171919771,0.12727272727272726,0.044503703703703705,0.08467153284671533,1,1,1,0,1,0,1,0,0,0,0.00416462666924065,0.011336513230366298,0.005651274982770503,0.015037593984962405,2,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
0.008595988538681949,0.18181818181818182,0.0018962962962962963,0.25547445255474455,1,1,1,0,1,1,1,1,0,1,0.00586900541961636,0.014159243659062647,0.006064782908339076,0.018259935553168637,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.050143266475644696,0.18181818181818182,0.032296296296296295,0.1343065693430657,1,1,1,0,1,0,1,1,0,1,0.003467484255615146,0.009804166954288521,0.004548587181254307,0.00966702470461869,5,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.025787965616045846,0.7818181818181819,0.02376296296296296,0.3343065693430657,1,1,0,0,1,0,1,1,0,1,0.005672681274930519,0.01314998509335043,0.00895933838731909,0.013963480128893663,0,40,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0.1518624641833811,0.14545454545454545,0.15638518518518518,0.14306569343065692,1,1,1,0,1,0,1,0,0,1,0.011283879229181558,0.010276296029041683,0.040523776705720195,0.008592910848549946,4,0,21,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.03581661891117478,0.14545454545454545,0.03537777777777778,0.11824817518248175,1,1,1,0,1,0,1,0,0,0,0.005020605866669487,0.01064895211346503,0.005099931082012405,0.011815252416756176,1,0,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.03151862464183381,0.12727272727272726,0.03597037037037037,0.08321167883211679,1,1,1,0,1,0,1,1,0,1,0.0046310776224908505,0.012687738841495476,0.006616126809097175,0.01611170784103115,0,0,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.011461318051575931,0.14545454545454545,0.005688888888888889,0.09343065693430656,0,1,1,0,1,0,1,0,0,1,0.0025581711822033333,0.008884510624352304,0.003032391454169538,0.01288936627282492,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0.025787965616045846,0.12727272727272726,0.03828148148148148,0.06569343065693431,0,0,1,0,1,1,0,0,0,1,0.018769977436142064,0.014517337455661906,0.034872501722949686,0.021482277121374866,3,0,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.017191977077363897,0.09090909090909091,0.01694814814814815,0.16934306569343066,1,1,0,0,1,1,1,0,0,1,0.005042520566126292,0.022545432659022556,0.005789110957960027,0.01611170784103115,0,0,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.022922636103151862,0.23636363636363636,0.04995555555555556,0.15182481751824817,0,1,0,0,0,1,1,1,0,0,0.030982589713393516,0.028832851977062156,0.049207443142660234,0.021482277121374866,5,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0.017191977077363897,0.10909090909090909,0.008177777777777779,0.042335766423357665,1,1,1,0,1,0,0,0,0,1,0.00766262784815787,0.009433732918174745,0.011991729841488628,0.015037593984962405,1,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.03008595988538682,0.07272727272727272,0.03354074074074074,0.061313868613138686,1,1,1,0,1,1,1,0,0,1,0.020421545442922805,0.00881973410086638,0.03762922122674018,0.010741138560687433,2,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.02865329512893983,0.12727272727272726,0.022044444444444443,0.10948905109489052,1,1,1,1,1,0,1,0,0,0,0.009827217501884481,0.013104316148312865,0.014748449345279118,0.015037593984962405,5,0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
0.011461318051575931,0.16363636363636364,0.003674074074074074,0.1854014598540146,1,0,0,0,0,1,0,1,0,1,0.004235073498962667,0.010952206436224417,0.0042729152308752585,0.00966702470461869,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.06446991404011461,0.21818181818181817,0.06708148148148148,0.17518248175182483,1,1,1,0,1,0,1,0,0,1,0.007153836183682271,0.007117613254899038,0.01543762922122674,0.007518796992481203,0,1,13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.011461318051575931,0.18181818181818182,0.01357037037037037,0.14744525547445256,1,1,1,0,1,0,1,0,0,1,0.020009197249461253,0.006988778532848117,0.02660234321157822,0.00644468313641246,0,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.03581661891117478,0.14545454545454545,0.027496296296296296,0.11678832116788321,1,1,1,0,1,0,1,0,0,1,0.0038375185963388783,0.015239616574002282,0.00523776705720193,0.02577873254564984,2,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.02005730659025788,0.18181818181818182,0.00965925925925926,0.14890510948905109,1,1,0,0,0,1,1,0,0,0,0.0016711424138041414,0.005386151175983638,0.0016540317022742937,0.007518796992481203,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.034383954154727794,0.12727272727272726,0.024296296296296295,0.07737226277372262,1,1,0,0,0,0,1,0,0,1,0.0037511485597529893,0.008806221606898685,0.0042729152308752585,0.00966702470461869,2,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.1017191977077364,0.10909090909090909,0.10251851851851852,0.17372262773722627,1,1,1,0,1,0,1,0,0,1,0.004779073107251512,0.022302931100909633,0.007580978635423846,0.027926960257787327,5,0,20,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.10744985673352435,0.12727272727272726,0.07946666666666667,0.08321167883211679,1,1,1,0,1,0,0,0,0,0,0.003572698405063582,0.009853145671395195,0.006202618883528601,0.011815252416756176,7,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.04011461318051576,0.10909090909090909,0.03454814814814815,0.07883211678832117,1,1,1,0,1,0,0,0,0,0,0.005350649985361096,0.01732776651588291,0.007029634734665747,0.023630504833512353,2,0,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.10315186246418338,0.12727272727272726,0.08077037037037037,0.10218978102189781,1,1,1,1,1,1,0,0,0,1,0.006414844185448043,0.0030948709322200486,0.017091660923501034,0.00644468313641246,13,0,18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.014326647564469915,0.12727272727272726,0.00717037037037037,0.11824817518248175,1,1,0,0,1,1,1,0,0,0,0.006497799237104633,0.011796359519755679,0.010062026188835286,0.01611170784103115,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.04727793696275072,0.16363636363636364,0.03312592592592593,0.07007299270072993,1,1,1,0,1,1,1,0,0,1,0.004582906619380231,0.008533029728502551,0.006064782908339076,0.01611170784103115,7,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.012893982808022923,0.2909090909090909,0.003851851851851852,0.2072992700729927,0,1,1,0,0,0,1,0,0,0,0.004259231707537062,0.008941600308210635,0.0033080634045485873,0.017185821697099892,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0.03151862464183381,0.18181818181818182,0.022874074074074074,0.13576642335766423,1,1,1,0,0,0,1,0,0,0,0.004304496466258577,0.007284339561720765,0.0042729152308752585,0.01288936627282492,1,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
0.37392550143266473,0.21818181818181817,0.3309037037037037,0.15328467153284672,1,1,1,0,1,1,1,0,0,0,0.008764251689573841,0.004831072702682069,0.04934527911784976,0.00966702470461869,31,0,47,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0028653295128939827,0.12727272727272726,0.010133333333333333,0.12700729927007298,1,1,1,1,0,1,1,0,0,0,0.008721759832370939,0.018176759857367015,0.006616126809097175,0.017185821697099892,0,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.05730659025787966,0.2,0.051674074074074074,0.14744525547445256,1,1,0,0,1,1,1,0,0,1,0.005460989160538398,0.009674090416519109,0.01075120606478291,0.01288936627282492,1,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.01862464183381089,0.16363636363636364,0.0033777777777777777,0.12116788321167883,1,1,1,0,0,1,1,1,0,1,0.0026701046844621323,0.004013729551633153,0.0033080634045485873,0.00644468313641246,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.09598853868194843,0.10909090909090909,0.08805925925925925,0.15766423357664233,1,1,1,0,1,0,0,0,0,1,0.003564823416021657,0.013361967236919209,0.005651274982770503,0.017185821697099892,2,0,14,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
0.01002865329512894,0.09090909090909091,0.005688888888888889,0.09343065693430656,1,0,0,0,0,0,1,0,0,1,0.005156103351949333,0.007026466852175905,0.005099931082012405,0.00644468313641246,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0.02005730659025788,0.09090909090909091,0.018844444444444445,0.08613138686131387,1,1,0,0,1,0,1,0,0,0,0.005422275751022811,0.016779003256744397,0.007580978635423846,0.024704618689581095,1,0,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.045845272206303724,0.07272727272727272,0.022814814814814816,0.04525547445255475,1,1,0,0,0,0,0,0,0,0,0.0037909561493181558,0.013990617187463045,0.006202618883528601,0.02040816326530612,7,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
0.04727793696275072,0.07272727272727272,0.03863703703703704,0.13138686131386862,1,1,1,1,1,0,1,1,0,1,0.006322971341372609,0.025658879872903287,0.009235010337698139,0.024704618689581095,5,0,9,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.06017191977077364,0.14545454545454545,0.03306666666666667,0.12846715328467154,1,1,1,0,0,1,1,0,0,1,0.0032911342473705457,0.010256114308966138,0.004135079255685734,0.01611170784103115,9,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.03008595988538682,0.14545454545454545,0.036977777777777776,0.17664233576642335,1,1,1,1,1,1,1,0,0,0,0.007869037641570747,0.01642433357037933,0.011026878015161957,0.022556390977443608,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.04011461318051576,0.12727272727272726,0.028148148148148148,0.0948905109489051,1,1,1,0,1,1,1,0,0,0,0.00388944682412901,0.0095600334177815,0.006616126809097175,0.010741138560687433,1,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0071633237822349575,0.9818181818181818,0.003022222222222222,0.3284671532846715,1,1,1,0,0,0,1,0,0,1,0.003130826178938237,0.009119714195981794,0.003859407305306685,0.017185821697099892,0,51,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0.07163323782234957,0.09090909090909091,0.062044444444444444,0.08175182481751825,1,1,0,0,1,1,1,0,0,1,0.003538303308634457,0.013651247906183111,0.005651274982770503,0.013963480128893663,2,0,11,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.01002865329512894,0.14545454545454545,0.0055703703703703705,0.06861313868613139,1,1,1,1,1,1,1,0,0,1,0.0032726439591214676,0.01064368169715721,0.0027567195037904893,0.010741138560687433,0,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.034383954154727794,0.18181818181818182,0.04011851851851852,0.20583941605839415,1,1,1,0,0,1,1,0,0,1,0.00901507323378369,0.006261639527099195,0.013370089593383873,0.010741138560687433,2,0,12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.008595988538681949,0.18181818181818182,0.002903703703703704,0.18832116788321168,1,0,1,0,1,0,1,0,0,1,0.006203288669113327,0.014314509016142991,0.008270158511371467,0.018259935553168637,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.034383954154727794,0.12727272727272726,0.03857777777777778,0.10802919708029197,1,0,1,0,1,1,1,0,0,1,0.012148179438587755,0.018508438060001083,0.024810475534114404,0.021482277121374866,2,0,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.022922636103151862,0.10909090909090909,0.01434074074074074,0.09781021897810219,1,1,1,0,1,1,0,0,0,1,0.0038246033607468007,0.020539631909965547,0.004962095106822881,0.022556390977443608,0,1,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.02148997134670487,0.14545454545454545,0.01925925925925926,0.11094890510948906,1,1,1,0,1,1,1,0,0,1,0.014007594040076118,0.01015757138958814,0.023569951757408683,0.011815252416756176,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.05730659025787966,0.12727272727272726,0.04065185185185185,0.17226277372262774,1,1,1,0,1,0,1,0,0,0,0.005076516579437873,0.021719040904082026,0.006202618883528601,0.01933404940923738,9,1,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.012893982808022923,0.10909090909090909,0.004740740740740741,0.07883211678832117,0,1,0,0,1,1,1,0,0,0,0.0041319265191805555,0.016903358838952016,0.0037215713301171605,0.023630504833512353,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0.022922636103151862,0.18181818181818182,0.014696296296296296,0.10072992700729927,1,1,1,0,1,0,1,0,0,0,0.006669943667372053,0.012276163385557749,0.008545830461750517,0.011815252416756176,5,2,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.015759312320916905,0.12727272727272726,0.02008888888888889,0.12262773722627737,1,1,1,0,1,0,1,0,0,1,0.023463181652401088,0.011588167506521632,0.03225361819434872,0.00966702470461869,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0.012893982808022923,0.12727272727272726,0.007703703703703704,0.10218978102189781,1,1,1,0,0,0,1,0,0,1,0.0045072732877479435,0.020804864289792013,0.003859407305306685,0.022556390977443608,1,0,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0071633237822349575,0.12727272727272726,0.006518518518518518,0.072992700729927,1,1,0,0,1,0,1,0,0,1,0.006120258727955348,0.013554978740405548,0.006202618883528601,0.015037593984962405,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.024355300859598854,0.09090909090909091,0.013511111111111111,0.11532846715328467,1,1,0,0,1,0,1,0,0,1,0.0042241603519834955,0.016369160578264763,0.005926946933149552,0.01933404940923738,4,0,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.014326647564469915,0.16363636363636364,0.0055703703703703705,0.12408759124087591,1,1,1,0,0,1,1,0,0,1,0.0045313272752835684,0.007157025533623514,0.006753962784286699,0.010741138560687433,1,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.02148997134670487,0.16363636363636364,0.009066666666666667,0.07883211678832117,0,1,1,0,1,0,1,0,0,1,0.002450914941342764,0.005908743129299333,0.0028945554789800137,0.007518796992481203,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.32951289398280803,0.10909090909090909,0.12936296296296296,0.051094890510948905,1,1,1,1,1,0,1,0,0,1,0.0056073752013132425,0.014917017053860535,0.026326671261199173,0.017185821697099892,142,0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.017191977077363897,0.12727272727272726,0.018962962962962963,0.11824817518248175,1,1,1,0,0,0,1,1,0,1,0.008990590045825132,0.002848126567126689,0.009097174362508615,0.00644468313641246,0,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.02148997134670487,0.16363636363636364,0.01362962962962963,0.12700729927007298,1,1,1,0,0,0,0,0,0,1,0.002597402116440157,0.013453574948806751,0.0027567195037904893,0.022556390977443608,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.04011461318051576,0.12727272727272726,0.042133333333333335,0.10656934306569343,1,1,1,0,1,0,0,0,0,1,0.006290679565643118,0.010862272889423043,0.00895933838731909,0.011815252416756176,1,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
