no_sentence_human,no_sentence_machine,num_words_human,num_words_machine,character0_human,character1_human,character2_3_human,character4_human,character5_human,character0_machine,character1_machine,character2_3_machine,character4_machine,character5_machine,std_dev_human,std_dev_machine,sent_len_diff_human,sent_len_diff_machine,count_short_sentences_in_paragraphs_human,count_short_sentences_in_paragraphs_machine,count_long_sentences_in_paragraphs_human,count_long_sentences_in_paragraphs_machine,check_word0_human,check_word1_human,check_word2_3_human,check_word3_human,check_word4_human,check_word5_human,check_word0_machine,check_word1_machine,check_word2_3_machine,check_word3_machine,check_word4_machine,check_word5_machine,check_num_human,check_num_machine,check_capitals_human,check_capitals_machine,check_et_human,check_et_machine
0.04836980794997766,0.14545454545454545,0.07039048021588581,0.11678832116788321,2,6,0,0,4,0,1,0,0,1,0.05101632501947377,0.015239616574002282,0.00523776705720193,0.02577873254564984,12,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,20,1,1,1
0.12559178204555604,0.18181818181818182,0.14009818903013949,0.14890510948905109,2,1,0,0,0,1,1,0,0,0,0.041600290977927376,0.005386151175983638,0.0016540317022742937,0.007518796992481203,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,1
0.08948800194892198,0.12727272727272726,0.11933720926795675,0.07737226277372262,5,5,0,0,0,0,1,0,0,1,0.09377001307558495,0.008806221606898685,0.0042729152308752585,0.00966702470461869,6,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,11,1,1,1
0.10504997612850564,0.10909090909090909,0.16052975885500695,0.17372262773722627,4,6,0,0,11,0,1,0,0,1,0.12754883214881158,0.022302931100909633,0.007580978635423846,0.027926960257787327,12,0,17,4,1,1,1,1,1,1,1,1,1,1,1,1,14,1,28,1,1,1
0.17247655203215717,0.12727272727272726,0.1844458172123419,0.08321167883211679,3,7,1,0,1,0,0,0,0,0,0.09814212611528775,0.009853145671395195,0.006202618883528601,0.011815252416756176,11,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,9,1,18,1,1,1
0.1018311746315319,0.10909090909090909,0.13481608939553472,0.07883211678832117,1,4,1,0,2,0,0,0,0,0,0.08511231267289526,0.01732776651588291,0.007029634734665747,0.023630504833512353,7,0,6,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,13,1,1,1
0.2455616346583296,0.12727272727272726,0.23539356894365512,0.10218978102189781,11,5,1,1,1,1,0,0,0,1,0.12669429564677412,0.0030948709322200486,0.017091660923501034,0.00644468313641246,23,0,16,0,1,1,1,1,1,1,1,1,1,1,1,1,12,1,16,1,1,1
0.018032603841000437,0.12727272727272726,0.046330916539324384,0.11824817518248175,2,6,0,0,1,1,1,0,0,0,0.010413456540454235,0.011796359519755679,0.010062026188835286,0.01611170784103115,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,9,1,1,1
0.13963214097202484,0.16363636363636364,0.15456939588031698,0.07007299270072993,2,2,1,0,2,1,1,0,0,1,0.05950296066789,0.008533029728502551,0.006064782908339076,0.01611170784103115,10,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,11,1,1,1
0.05152172526000124,0.2909090909090909,0.06221580220994989,0.2072992700729927,0,1,1,0,0,0,1,0,0,0,0.024887122212504696,0.008941600308210635,0.0033080634045485873,0.017185821697099892,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,0,1
0.07444476024199113,0.18181818181818182,0.11366222618945576,0.13576642335766423,7,3,1,0,0,0,1,0,0,0,0.0813358562008318,0.007284339561720765,0.0042729152308752585,0.01288936627282492,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,11,0,1,1
0.11637848529317932,0.21818181818181817,0.15788240111158475,0.15328467153284672,41,51,0,0,11,1,1,0,0,0,0.12438286121121998,0.004831072702682069,0.04934527911784976,0.00966702470461869,43,0,48,0,1,1,1,1,1,1,1,1,1,1,1,1,62,1,82,1,1,1
0.020002552159765197,0.12727272727272726,0.1016028871476412,0.12700729927007298,6,2,1,1,0,1,1,0,0,0,0.07083577361399024,0.018176759857367015,0.006616126809097175,0.017185821697099892,1,0,5,2,1,1,1,1,1,1,1,1,1,1,1,1,6,1,7,1,1,1
0.10482620917951815,0.2,0.14612646762382164,0.14744525547445256,5,6,0,0,5,1,1,0,0,1,0.07523150193448387,0.009674090416519109,0.01075120606478291,0.01288936627282492,6,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,9,1,17,1,1,1
0.0751611050851783,0.16363636363636364,0.05924319202597319,0.12116788321167883,3,1,1,0,0,1,1,1,0,1,0.04046347957061585,0.004013729551633153,0.0033080634045485873,0.00644468313641246,4,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,1,7,1,1,1
0.06665922286735146,0.10909090909090909,0.10461461062351232,0.15766423357664233,6,6,0,0,8,0,0,0,0,1,0.05109900128727513,0.013361967236919209,0.005651274982770503,0.017185821697099892,14,0,13,3,1,1,1,1,1,1,1,1,1,1,1,1,8,0,35,0,1,1
0.07319115676641355,0.09090909090909091,0.13281529407939657,0.09343065693430656,1,0,0,0,0,0,1,0,0,1,0.10921905812143572,0.007026466852175905,0.005099931082012405,0.00644468313641246,2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,0,0
0.06553024663788395,0.09090909090909091,0.12038813206027174,0.08613138686131387,2,2,0,0,1,0,1,0,0,0,0.036286572796607804,0.016779003256744397,0.007580978635423846,0.024704618689581095,4,0,6,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,9,1,1,1
0.09334524341223759,0.07272727272727272,0.09520034213599907,0.04525547445255475,3,4,0,0,0,0,0,0,0,0,0.08176677935225096,0.013990617187463045,0.006202618883528601,0.02040816326530612,8,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,8,1,1,1
0.11456007146047341,0.07272727272727272,0.16142666710017234,0.13138686131386862,6,7,1,1,2,0,1,1,0,1,0.1293113233173788,0.025658879872903287,0.009235010337698139,0.024704618689581095,7,0,9,3,1,1,1,1,1,1,1,1,1,1,1,1,5,1,12,1,1,1
0.14213934792317998,0.14545454545454545,0.12018170079749559,0.12846715328467154,1,7,1,0,0,1,1,0,0,1,0.06215801800279132,0.010256114308966138,0.004135079255685734,0.01611170784103115,16,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1
0.05152172526000124,0.14545454545454545,0.13244371780639946,0.17664233576642335,5,2,0,1,2,1,1,0,0,0,0.09472388756123024,0.01642433357037933,0.011026878015161957,0.022556390977443608,3,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,11,1,1,1
0.12007592675301472,0.12727272727272726,0.14868160093637223,0.0948905109489051,7,3,0,0,1,1,1,0,0,0,0.08872134199285342,0.0095600334177815,0.006616126809097175,0.010741138560687433,2,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,8,1,10,1,1,1
0.020002552159765197,0.9818181818181818,0.05701373438799066,0.3284671532846715,1,3,0,0,0,0,1,0,0,1,0.029268052086086443,0.009119714195981794,0.003859407305306685,0.017185821697099892,3,51,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,1,0,1
0.08698079499776684,0.09090909090909091,0.13246060763699027,0.08175182481751825,4,5,0,0,8,1,1,0,0,1,0.07700223114929998,0.013651247906183111,0.005651274982770503,0.013963480128893663,6,0,11,3,1,1,1,1,1,1,1,1,1,1,1,1,16,1,22,1,1,1
0.03576213870988323,0.14545454545454545,0.07299151412686543,0.06861313868613139,2,4,1,1,1,1,1,0,0,1,0.035623745965196386,0.01064368169715721,0.0027567195037904893,0.010741138560687433,2,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,5,1,7,1,1,1
0.03182224207235372,0.18181818181818182,0.08090299227276175,0.20583941605839415,12,13,1,0,0,1,1,0,0,1,0.029629556666013496,0.006261639527099195,0.013370089593383873,0.010741138560687433,8,0,11,0,1,1,1,1,1,1,1,1,1,1,1,1,15,1,24,1,1,1
0.02492742295667708,0.18181818181818182,0.04860682121143155,0.18832116788321168,1,0,1,0,1,0,1,0,0,1,0.09134086597593478,0.014314509016142991,0.008270158511371467,0.018259935553168637,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,8,1,1,1
0.0777877028435313,0.12727272727272726,0.16120991427425735,0.10802919708029197,2,0,1,0,3,1,1,0,0,1,0.0487210426385571,0.018508438060001083,0.024810475534114404,0.021482277121374866,4,0,7,2,1,1,1,1,1,1,1,1,1,1,1,1,10,1,12,1,1,1
0.09092069163529638,0.10909090909090909,0.12798480253043443,0.09781021897810219,4,1,1,0,4,1,0,0,0,1,0.09765527336776288,0.020539631909965547,0.004962095106822881,0.022556390977443608,1,1,5,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,7,1,1,1
0.0777877028435313,0.14545454545454545,0.1224111584354781,0.11094890510948906,3,2,1,0,2,1,1,0,0,1,0.02615101777049312,0.01015757138958814,0.023569951757408683,0.011815252416756176,5,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,5,1,9,1,1,1
0.09184772613824448,0.12727272727272726,0.11766809659780941,0.17226277372262774,4,4,1,0,3,0,1,0,0,0,0.08271764151994028,0.021719040904082026,0.006202618883528601,0.01933404940923738,11,1,6,4,1,1,1,1,1,1,1,1,1,1,1,1,12,1,13,1,1,1
0.050208426380824754,0.10909090909090909,0.0799276045561444,0.07883211678832117,0,3,0,0,2,1,1,0,0,0,0.06152401274858722,0.016903358838952016,0.0037215713301171605,0.023630504833512353,3,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,0,1
0.09880048491035537,0.18181818181818182,0.13021426016841695,0.10072992700729927,1,2,1,0,2,0,1,0,0,0,0.11375061987927575,0.012276163385557749,0.008545830461750517,0.011815252416756176,7,2,4,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,7,1,1,1
0.023710690171557674,0.12727272727272726,0.06457640441487257,0.12262773722627737,2,3,1,0,5,0,1,0,0,1,0.04159292183148179,0.011588167506521632,0.03184011026878015,0.00966702470461869,9,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,17,1,1,0
0.05152172526000124,0.12727272727272726,0.0863682599547606,0.10218978102189781,2,4,1,0,0,0,1,0,0,1,0.05719331300001223,0.020804864289792013,0.003859407305306685,0.022556390977443608,4,0,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,7,1,1,1
0.020790531487271096,0.12727272727272726,0.05374386318561629,0.072992700729927,2,5,0,0,1,0,1,0,0,1,0.023636451783049753,0.013554978740405548,0.006202618883528601,0.015037593984962405,5,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,10,1,1,1
0.059401518535060274,0.09090909090909091,0.07630192092265768,0.11532846715328467,1,2,0,0,5,0,1,0,0,1,0.05533844685161222,0.016369160578264763,0.005926946933149552,0.01933404940923738,8,0,2,3,1,1,1,1,1,1,1,1,1,1,1,1,5,1,11,1,1,1
0.05250669941938364,0.16363636363636364,0.06323763696069187,0.12408759124087591,2,4,1,0,0,1,1,0,0,1,0.036125516960127176,0.007157025533623514,0.006753962784286699,0.010741138560687433,5,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,5,1,8,1,1,1
0.03182224207235372,0.16363636363636364,0.053267006968603356,0.07883211678832117,0,4,1,0,3,0,1,0,0,1,0.05480427549599863,0.005908743129299333,0.0028945554789800137,0.007518796992481203,4,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,9,1,12,1,1,1
0.39986293141950685,0.10909090909090909,0.20115970236099887,0.051094890510948905,11,9,0,1,4,0,1,0,0,1,0.09730598502440242,0.014917017053860535,0.026326671261199173,0.017185821697099892,148,0,13,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,27,1,1,1
0.03432944902350886,0.12727272727272726,0.09805602272357808,0.11824817518248175,2,3,0,0,0,0,1,1,0,1,0.11407205399590911,0.002848126567126689,0.009097174362508615,0.00644468313641246,4,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,11,1,1,1
0.04101533422658924,0.16363636363636364,0.06995697456405588,0.12700729927007298,4,4,1,0,0,0,0,0,0,1,0.02846083788888755,0.013453574948806751,0.0027567195037904893,0.022556390977443608,4,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,12,1,1,1
0.022629149918118194,0.12727272727272726,0.07462920214488963,0.10656934306569343,2,9,0,0,2,0,0,0,0,1,0.03381906811940574,0.010862272889423043,0.00895933838731909,0.011815252416756176,6,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1,14,1,24,1,1,1
0.06553024663788395,0.18181818181818182,0.09062074396794949,0.22481751824817517,1,3,0,0,1,1,1,0,0,1,0.06630197389213868,0.018070837260402976,0.006891798759476223,0.02900107411385607,6,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,9,1,1,1
